ID,Key,Tgate,Tstep,Velo,SR,GR_SR,PhoV,Part,Dyn,Bar,TMDid,Remain,Check,Scale,Gate,Time,Step,SR_avg,n_SR,DifKey,
300,68,960,960, 61,1.2027,1.41234,h,2,p,66,649,2,0,0,124,87111,1154.592,1.34478723921931,1.02247443252681,x,
301,77,480,480, 37,1.70278,1.51713,q,2,p,66,653,2,0,0,620,87499,817.3344,1.90394679903372,1.24183981489094,d,
302,73,960,480, 25,2.11458,1,h,2,p,67,655,2,0,0,1015,87508,1014.9984,2.36439694047423,0.472907149410285,c,
303,61,960,480, 34,0.965625,1,h,2,p,67,658,2,0,0,927,88523,463.5,1.07970414722802,1,f,
304,65,160,160, 32,1.04167,0.935333,x,2,p,67,660,2,0,0,1403,88523,166.6672,1.16473312004455,0.95999692800983,n,
305,67,160,160, 32,0.889583,0.997658,x,2,p,67,662,2,0,0,426,89023,142.33328,0.994678528832151,1,b,
306,65,160,160, 32,0.889583,0.960187,x,2,p,67,663,2,0,0,410,89023,142.33328,0.994678528832151,1.11709643731951,b,
307,63,480,480, 49,0.99375,1,q,2,p,68,664,2,0,0,477,89450,477,1.11115184083661,1,c,
308,72,480,480, 49,0.8625,1,q,2,p,68,667,2,0,0,621,89927,414,0.964395937329884,0.954106666666667,d,
309,73,480,480, 37,0.939583,0.997783,q,2,p,68,670,2,0,0,450,90322,450.99984,1.05058553969185,1,c,
310,70,960,480, 56,1.0125,1.47531,h,2,p,69,673,2,0,0,239,90773,486,1.13211696990899,1.00822716049383,c,
311,61,960,480, 65,1.025,1.46951,h,2,pp,69,676,2,0,0,241,90935,492,1.14609372262392,1,c,
312,65,160,160, 70,0.813542,1.00128,x,2,pp,69,678,2,0,0,782,91263,130.16672,0.909654028576497,0.975671815345735,n,
313,67,160,160, 37,0.833333,0.96,x,2,pp,69,680,2,0,0,384,91644,133.33328,0.931783141614985,1,b,
314,65,160,160, 37,0.833333,0.96,x,2,pp,69,681,2,0,0,384,91644,133.33328,0.931783141614985,1,b,
315,63,480,480, 37,0.833333,0.96,q,2,pp,70,682,2,0,0,384,91644,399.99984,0.931783141614985,1.20249648099859,c,
316,72,480,480, 37,1.00208,0.997921,q,2,pp,70,685,2,0,0,480,92044,480.9984,1.12046594884583,1,d,
317,77,480,480, 48,1.29792,1.00161,q,2,pp,70,688,2,0,0,624,92525,623.0016,1.45125655070053,1.00641796104536,d,
318,73,960,480, 53,1.20833,1.33448,h,2,pp,71,691,2,0,0,387,93148,579.9984,1.35108236864211,1.06379879668634,c,
319,61,960,480, 33,1.28542,0.952998,h,2,p,71,694,2,0,0,588,93148,617.0016,1.4372797979856,1.05996483639589,f,
320,65,160,160, 56,1.30417,1.4345,x,2,p,71,696,2,0,0,449,93765,208.6672,1.45824492705799,1,n,
321,67,160,160, 28,1.70417,1,x,2,p,71,698,2,0,0,818,93765,272.6672,1.90550101393562,1,b,
322,65,160,160, 28,1.70417,1,x,2,p,71,699,2,0,0,818,93765,272.6672,1.90550101393562,1,b,
323,63,480,480, 28,1.70417,1,q,2,p,72,700,2,0,0,818,93765,818.0016,1.90550101393562,1.23471836729904,c,
324,72,480,480, 42,1.70521,0.836286,q,2,p,72,703,2,0,0,1369,94583,818.5008,1.9066638797615,0.999390104444614,d,
325,73,480,480, 22,1.20417,1.41696,q,2,p,72,706,2,0,0,819,95401,578.0016,1.34643090533858,1.16608950563459,c,
326,70,960,480, 40,1.40417,1.12463,h,2,p,73,709,2,0,0,379,96557,674.0016,1.57005894877739,1,c,
327,61,960,480, 40,0.35,2.25595,h,2,p,73,712,2,0,0,379,96557,168,0.391349076017924,1,c,
328,65,160,160, 40,0.35,2.25595,x,2,p,73,714,2,0,0,379,96557,56,0.391349076017924,1,n,
329,67,160,160,60,1,1,x,2,p,73,716,2,0,0,160,96557,160,1.11814021719407,0.7,b,
330,65,160,160, 40,0.7,0.563988,x,2,p,73,717,2,0,0,379,96557,112,0.782698152035848,1,b,
331,63,960,960, 37,0.7,0.255952,h,2,p,74,718,2,0,0,172,96893,672,0.782698152035848,1,c,
332,77,480,480, 37,0.7,0.255952,q,2,p,74,722,2,0,0,172,96893,336,0.782698152035848,1,d,
333,73,960,480, 37,0.7,10.2857,h,2,p,75,725,2,0,0,1152,96893,336,0.782698152035848,1,c,
334,61,960,480, 37,0.7,3.42857,h,2,p,75,728,2,0,0,1152,96893,336,0.782698152035848,1,f,
335,65,160,160, 37,0.270833,8.86154,x,2,p,75,730,2,0,0,1152,96893,43.33328,0.302829269443321,1,n,
336,67,160,160, 37,0.54375,4.41379,x,2,p,75,732,2,0,0,1152,96893,87,0.607988743099275,0.501916321839081,b,
337,65,160,160, 37,0.272917,1.32824,x,2,p,75,733,2,0,0,174,97023,43.66672,0.305159473655954,1,b,
338,63,480,480, 37,0.272917,1.32061,q,2,p,76,734,2,0,0,173,97154,131.00016,0.305159473655954,1,c,
339,72,480,480, 37,0.68125,0.264526,q,2,p,76,737,2,0,0,173,97154,327,0.761733022963459,0.599387889908257,d,
340,73,480,480, 37,0.408333,0.471939,q,2,p,76,740,2,0,0,185,97481,195.99984,0.456573549307506,1,c,
341,70,960,480, 49,0.766667,1.00272,h,2,p,77,743,2,0,0,369,97677,368.00016,0.857241205895525,1.49999934782637,c,
342,61,960,480, 36,1.15,1.81522,h,2,p,77,746,2,0,0,1002,98045,552,1.28586124977318,1,c,
343,65,160,160, 36,1.15,1.81522,x,2,p,77,748,2,0,0,1002,98045,184,1.28586124977318,1,n,
344,67,160,160, 36,1.15,1.81522,x,2,p,77,750,2,0,0,1002,98045,184,1.28586124977318,1,b,
345,65,160,160, 36,1.15,1.81522,x,2,p,77,751,2,0,0,1002,98045,184,1.28586124977318,1,b,
346,63,480,480, 36,1.15,1.81522,q,2,p,78,752,2,0,0,1002,98045,552,1.28586124977318,1,c,
347,72,480,480, 36,1.15,0.907609,q,2,p,78,755,2,0,0,1002,98045,552,1.28586124977318,1,d,
348,77,480,480,60,1,1,q,2,p,78,758,2,0,0,480,98045,480,1.11814021719407,0.477083,d,
349,73,960,480, 64,1.46875,0.323404,h,2,p,79,761,2,0,0,76,98274,705,1.64226844400379,0.920565106382979,c,
350,61,960,480, 32,0.9875,0.64557,h,2,p,79,764,2,0,0,102,98509,474,1.10416346447914,0.801688101265823,f,
351,65,160,160, 29,0.791667,1,x,2,p,79,766,2,0,0,380,98667,126.66672,0.885194711325377,0.123684200554021,n,
352,67,160,160, 39,0.214583,1.32039,x,2,p,79,768,2,0,0,136,99047,34.33328,0.239933882226155,1,b,
353,65,160,160, 54,0.214583,8.62136,x,2,p,79,769,2,0,0,888,99047,34.33328,0.239933882226155,2.00971185974658,b,
354,63,480,480, 37,0.43125,2.24638,q,2,p,80,770,2,0,0,465,99047,207,0.482197968664942,0.502416231884058,c,
355,72,480,480, 52,0.214583,1.3301,q,2,p,80,773,2,0,0,137,99254,102.99984,0.239933882226155,2.504858259974,d,
356,73,480,480, 59,0.322917,1.21935,q,2,p,80,776,2,0,0,189,99357,155.00016,0.361066484515657,3.09677099688155,c,
357,70,960,480, 46,0.322917,0.232258,h,2,p,81,779,2,0,0,72,99512,155.00016,0.361066484515657,2.5935457098883,c,
358,61,960,480, 75,0.8375,1,h,2,p,81,782,2,0,0,134,99801,402,0.936442431900032,1,c,
359,65,160,160, 49,0.8375,1.13557,x,2,p,81,784,2,0,0,913,99935,134,0.936442431900032,1,n,
360,67,160,160, 49,0.8375,2.27114,x,2,p,81,786,2,0,0,913,99935,134,0.936442431900032,1,b,
361,65,160,160, 49,0.8375,2.27114,x,2,p,81,787,2,0,0,913,99935,134,0.936442431900032,1,b,
362,63,960,960, 49,0.8375,2.27114,h,2,p,82,788,2,0,0,913,99935,804,0.936442431900032,1,c,
363,72,480,480, 49,0.8375,1.13557,q,2,p,82,791,2,0,0,913,99935,402,0.936442431900032,1,0,
364,72,480,480, 49,0.8375,1.13557,q,2,p,83,792,2,0,0,913,99935,402,0.936442431900032,1,h,
365,72,480,480, 49,0.8375,1.13557,q,2,p,83,796,2,0,0,913,99935,402,0.936442431900032,1,h,
366,71,240,240, 49,0.8375,6.81343,e,2,p,83,800,2,0,0,913,99935,201,0.936442431900032,0.549751641791045,A,
367,72,240,240, 49,0.460417,4.13122,e,2,p,83,801,2,0,0,913,99935,110.50008,0.514810764379841,1,A,
368,73,480,480, 49,0.460417,4.13122,q,2,p,84,802,2,0,0,913,99935,221.00016,0.514810764379841,1.99547366843535,h,
369,73,480,480, 56,0.304167,1,q,2,p,84,806,2,0,0,146,100376,146.00016,0.340101355443268,1,h,
370,72,240,240, 49,0.304167,1.06849,e,2,p,84,810,2,0,0,312,100522,73.00008,0.340101355443268,1,A,
371,73,240,240, 49,0.304167,1.06849,e,2,p,84,811,2,0,0,312,100522,73.00008,0.340101355443268,1,A,
372,74,480,480, 49,0.304167,2.13699,q,2,p,85,812,2,0,0,312,100522,146.00016,0.340101355443268,3.28766762995328,i,
373,74,480,480, 61,2.0375,0.93865,q,2,p,85,816,2,0,0,306,100522,978,2.27821069253291,0.333333496932515,i,
374,72,240,240, 58,0.679167,2.58589,e,2,p,85,820,2,0,0,843,100848,163.00008,0.759403936891044,1,B,
375,74,240,240, 58,0.679167,2.58589,e,2,p,85,821,2,0,0,843,100848,163.00008,0.759403936891044,1,A,
376,75,480,480, 58,0.679167,2.58589,q,2,p,86,822,2,0,0,843,100848,326.00016,0.759403936891044,1,h,
377,75,480,480, 58,0.197917,8.87368,q,2,p,86,826,2,0,0,843,100848,95.00016,0.221298957366398,1,h,
378,74,240,240, 75,0.704167,0.142012,e,2,p,86,830,2,0,0,96,101039,169.00008,0.787357442320896,0.431952931619914,A,
379,75,240,240, 72,0.304167,1,e,2,p,86,831,2,0,0,146,101135,73.00008,0.340101355443268,3.28766762995328,A,
380,76,480,480,60,1,1,q,2,p,87,832,2,0,0,480,101135,480,1.11814021719407,0.30625,i,
381,76,480,480, 70,0.545833,1,q,2,p,87,836,2,0,0,262,101428,261.99984,0.61031782917169,1.50000091603109,i,
382,74,240,240, 52,0.483333,3.81897,e,2,p,87,840,2,0,0,886,101690,115.99992,0.540434065597061,1.93534685196335,B,
383,76,240,240, 52,0.935417,1.97327,e,2,p,87,841,2,0,0,886,101690,224.50008,1.04592736754702,0.483295685239845,A,
384,77,480,480, 75,0.452083,0.354839,q,2,p,88,842,2,0,0,77,101922,216.99984,0.505492183809746,1,i,
385,77,480,480, 59,0.29375,2,q,2,p,88,846,2,0,0,282,102280,141,0.328453688800758,1,i,
386,76,240,240, 59,0.29375,2,e,2,p,88,850,2,0,0,282,102280,70.5,0.328453688800758,3.40425531914894,A,
387,77,240,240,60,1,1,e,2,p,88,851,2,0,0,240,102280,240,1.11814021719407,0.29375,B,
388,79,480,480, 59,0.29375,1,q,2,p,89,852,2,0,0,282,102280,141,0.328453688800758,1,i,
389,79,480,480, 64,0.616667,3,q,2,f,89,856,2,0,0,296,102280,296.00016,0.689520173316415,1,i,
390,77,240,240, 56,0.0805556,6.32328,e,2,f,89,860,2,0,0,489,102576,19.333344,0.0900724560801985,1,B,
391,79,240,240, 85,0.0805556,3.05172,e,2,f,89,861,2,0,0,118,102692,19.333344,0.0900724560801985,12.4137862544628,A,
392,80,480,480,60,1,1,q,2,f,90,862,2,0,0,480,102692,480,1.11814021719407,0.0805556,h,
393,82,240,480, 85,0.0805556,3.05172,e,2,f,90,866,2,0,0,118,102692,38.666688,0.0900724560801985,1,i,
394,77,480,480, 85,0.0805556,1.52586,q,2,f,90,870,2,0,0,118,102692,38.666688,0.0900724560801985,1,d,
395,73,960,480, 85,0.0805556,6.10345,h,2,p,91,872,2,0,0,118,102692,38.666688,0.0900724560801985,6.05172079905059,c,
396,61,960,480, 85,0.4875,0.504274,h,2,p,91,875,2,0,0,118,102692,234,0.545093355882108,1,f,
397,65,160,160, 79,0.4875,0.782051,x,2,p,91,877,2,0,0,183,102926,78,0.545093355882108,1,n,
398,67,160,160, 56,0.38125,0.822404,x,2,p,91,879,2,0,0,301,102926,61,0.426290957805239,1,b,
399,65,160,160, 56,0.38125,0.822404,x,2,p,91,880,2,0,0,301,102926,61,0.426290957805239,2,b,
400,63,480,480, 56,0.7625,1.64481,q,2,p,92,881,2,0,0,301,102926,366,0.852581915610477,1,c,
401,72,480,480, 56,0.7625,0.942623,q,2,p,92,884,2,0,0,345,103292,366,0.852581915610477,1,d,
402,73,480,480, 56,0.7625,0.942623,q,2,p,92,887,2,0,0,345,103292,366,0.852581915610477,1,c,
403,70,960,480, 56,0.7625,0.471311,h,2,p,93,890,2,0,0,345,103292,366,0.852581915610477,1,c,
404,61,960,480, 56,0.7625,0.942623,h,2,p,93,893,2,0,0,345,103292,366,0.852581915610477,1,c,
405,65,160,160, 56,0.7625,0.942623,x,2,p,93,895,2,0,0,345,103292,122,0.852581915610477,1,n,
406,67,160,160, 56,0.7625,0.942623,x,2,p,93,897,2,0,0,345,103292,122,0.852581915610477,1,b,
407,65,160,160, 56,0.7625,0.942623,x,2,p,93,898,2,0,0,345,103292,122,0.852581915610477,1,b,
408,63,480,480, 56,0.7625,0.471311,q,2,p,94,899,2,0,0,345,103292,366,0.852581915610477,1,c,
409,72,480,480, 56,0.7625,1.88525,q,2,p,94,902,2,0,0,345,103292,366,0.852581915610477,1,d,
410,77,480,480, 56,0.7625,0.942623,q,2,p,94,905,2,0,0,345,103292,366,0.852581915610477,1,d,
411,73,960,480, 56,0.7625,0.942623,h,2,p,95,908,2,0,0,345,103292,366,0.852581915610477,0.558743606557377,c,
412,61,960,480, 56,0.733333,1.96023,h,2,p,95,911,2,0,0,345,103292,351.99984,0.819969119895578,1.32386378357445,f,
413,65,160,160, 49,0.970833,1.26395,x,2,p,95,913,2,0,0,589,103701,155.33328,1.08552742147917,1,n,
414,67,160,160, 49,0.970833,1.26395,x,2,p,95,915,2,0,0,589,103701,155.33328,1.08552742147917,1,b,
415,65,160,160, 49,0.970833,1.26395,x,2,p,95,916,2,0,0,589,103701,155.33328,1.08552742147917,1,b,
416,63,480,480, 49,0.970833,1.26395,q,2,p,96,917,2,0,0,589,103701,465.99984,1.08552742147917,1,c,
417,72,480,480, 49,0.970833,0.631974,q,2,p,96,920,2,0,0,589,103701,465.99984,1.08552742147917,1,d,
418,73,480,480, 49,0.970833,1.26395,q,2,p,96,923,2,0,0,589,103701,465.99984,1.08552742147917,1,c,
419,70,960,480, 51,0.970833,1.0515,h,2,p,97,926,2,0,0,490,103701,465.99984,1.08552742147917,1,c,
420,61,960,480, 51,0.390625,1.30667,h,2,p,97,929,2,0,0,490,103701,187.5,0.436773522341433,1,c,
421,65,160,160, 51,0.390625,5.22667,x,2,p,97,931,2,0,0,490,103701,62.5,0.436773522341433,1,n,
422,67,160,160, 51,0.78125,1.30667,x,2,p,97,933,2,0,0,490,103701,125,0.873547044682866,1,b,
423,65,160,160, 51,0.78125,1.30667,x,2,p,97,934,2,0,0,490,103701,125,0.873547044682866,1,b,
424,63,960,960, 51,0.78125,1.016,h,2,p,98,935,2,0,0,381,104076,750,0.873547044682866,1,c,
425,72,480,480, 51,0.78125,2.032,q,2,p,98,938,2,0,0,381,104076,375,0.873547044682866,1,0,
426,72,480,480, 51,0.78125,2.032,q,2,p,99,939,2,0,0,381,104076,375,0.873547044682866,1,h,
427,72,480,480, 51,0.78125,1.06667,q,2,p,99,943,2,0,0,400,104076,375,0.873547044682866,1,h,
428,71,240,240, 51,0.78125,0.533333,e,2,p,99,947,2,0,0,400,104076,187.5,0.873547044682866,1,A,
429,72,240,240, 51,0.78125,1.06667,e,2,p,99,948,2,0,0,400,104076,187.5,0.873547044682866,1.28,A,
430,73,480,480,60,1,1,q,2,p,100,949,2,0,0,480,104076,480,1.11814021719407,0.78125,h,
431,73,480,480, 42,0.445833,1,q,2,p,100,953,2,0,0,214,104290,213.99984,0.498503807452283,1,h,
432,72,240,240, 42,0.445833,2.21963,e,2,p,100,957,2,0,0,475,104504,106.99992,0.498503807452283,0.911215634553746,A,
433,73,240,240, 42,0.40625,2.4359,e,2,p,100,958,2,0,0,475,104504,97.5,0.45424446323509,1,A,
434,74,480,480, 42,0.40625,2.4359,q,2,p,101,959,2,0,0,475,104504,195,0.45424446323509,1,i,
435,74,480,480, 39,0.75,0.438889,q,2,p,101,963,2,0,0,158,105059,360,0.838605162895551,1,i,
436,72,240,240, 39,0.75,0.438889,e,2,p,101,967,2,0,0,158,105059,180,0.838605162895551,1.33333333333333,B,
437,74,240,240,60,1,1,e,2,p,101,968,2,0,0,240,105059,240,1.11814021719407,0.75,A,
438,75,480,480, 39,0.75,0.219444,q,2,p,102,969,2,0,0,158,105059,360,0.838605162895551,1,h,
439,75,480,480, 27,0.75,8.15833,q,2,p,102,973,2,0,0,979,105059,360,0.838605162895551,1,h,
440,74,240,240, 27,0.75,2.71944,e,2,p,102,977,2,0,0,979,105059,180,0.838605162895551,1,A,
441,75,240,240, 27,0.75,2.71944,e,2,p,102,978,2,0,0,979,105059,180,0.838605162895551,1,A,
442,76,480,480, 27,0.75,1.33056,q,2,p,103,979,2,0,0,479,105059,360,0.838605162895551,1,i,
443,76,480,480, 27,0.66875,3.04984,q,2,p,103,983,2,0,0,979,105059,321,0.747756270248533,1.09034317757009,i,
444,74,240,240,60,1,1,e,2,p,103,987,2,0,0,240,105380,240,1.11814021719407,0.360417,B,
445,76,240,240, 39,0.360417,0.416185,e,2,p,103,988,2,0,0,144,105538,86.50008,0.402996742660435,1,A,
446,77,480,480, 41,0.360417,0.16763,q,2,p,104,989,2,0,0,58,105538,173.00016,0.402996742660435,1.42196400280786,i,
447,77,480,480, 61,1.5375,0.186992,q,2,p,104,993,2,0,0,46,106039,738,1.71914058393588,0.307588292682927,i,
448,76,240,240, 61,0.477083,0.331878,e,2,p,104,997,2,0,0,76,106266,114.49992,0.533445689239598,1,A,
449,77,240,240, 61,0.477083,0.563319,e,2,p,104,998,2,0,0,129,106342,114.49992,0.533445689239598,0.663756620965325,B,
450,79,480,480, 55,0.316667,0.848684,q,2,p,105,999,2,0,0,129,106495,152.00016,0.354078108158194,1,i,
451,79,480,480, 43,0.316667,1.03618,q,2,f,105,1003,2,0,0,315,106647,152.00016,0.354078108158194,1,i,
452,77,240,240, 43,0.316667,1.03618,e,2,f,105,1007,2,0,0,315,106647,76.00008,0.354078108158194,1,B,
453,79,240,240, 60,0.316667,1.03618,e,2,f,105,1008,2,0,0,315,106647,76.00008,0.354078108158194,1,A,
454,80,480,480, 60,0.316667,6.21711,q,2,f,106,1009,2,0,0,315,106647,152.00016,0.354078108158194,2.07894412742723,h,
455,82,240,480, 72,0.0895833,1,e,2,f,106,1013,2,0,0,86,106963,42.999984,0.100166690518961,1,i,
456,77,480,480,60,1,1,q,2,f,106,1017,2,0,0,480,107049,480,1.11814021719407,0.0597222,d,
457,73,960,480, 62,0.0597222,4.5,h,2,p,107,1019,2,0,0,129,107049,28.666656,0.0667777936793076,1,c,
458,61,960,480, 62,0.0597222,4.5,h,2,p,107,1022,2,0,0,129,107049,28.666656,0.0667777936793076,1,f,
459,65,160,160, 62,0.0597222,2.25,x,2,p,107,1024,2,0,0,129,107049,9.555552,0.0667777936793076,1,n,
460,67,160,160, 62,0.0597222,9,x,2,p,107,1026,2,0,0,129,107049,9.555552,0.0667777936793076,1,b,
461,65,160,160, 62,0.0597222,9,x,2,p,107,1027,2,0,0,129,107049,9.555552,0.0667777936793076,1,b,
462,63,480,480, 62,0.0597222,4.5,q,2,p,108,1028,2,0,0,129,107049,28.666656,0.0667777936793076,1,c,
463,72,480,480, 62,0.0597222,4.5,q,2,p,108,1031,2,0,0,129,107049,28.666656,0.0667777936793076,1,d,
464,73,480,480, 62,0.294792,0.45583,q,2,p,108,1034,2,0,0,129,107049,141.50016,0.329618790907074,1,c,
465,70,960,480, 53,0.358333,1.4186,h,2,p,109,1037,2,0,0,122,107136,171.99984,0.400666538447802,0.639536408871078,c,
466,61,960,480, 59,0.229167,0.381818,h,2,p,109,1040,2,0,0,42,107332,110.00016,0.256240839153713,1,c,
467,65,160,160, 59,0.229167,0.381818,x,2,p,109,1042,2,0,0,42,107332,36.66672,0.256240839153713,1,n,
468,67,160,160, 59,0.229167,0.190909,x,2,p,109,1044,2,0,0,42,107332,36.66672,0.256240839153713,1,b,
469,65,160,160, 59,0.229167,0.190909,x,2,p,109,1045,2,0,0,42,107332,36.66672,0.256240839153713,1,b,
470,63,480,480, 59,0.229167,0.763636,q,2,p,110,1046,2,0,0,42,107332,110.00016,0.256240839153713,1,c,
471,72,480,480, 59,0.229167,0.381818,q,2,p,110,1049,2,0,0,42,107332,110.00016,0.256240839153713,1,d,
472,77,480,480, 59,0.229167,0.381818,q,2,p,110,1052,2,0,0,42,107332,110.00016,0.256240839153713,1,d,
473,73,960,480, 59,0.229167,0.190909,h,2,p,111,1055,2,0,0,42,107332,110.00016,0.256240839153713,1,c,
474,61,960,480, 59,0.229167,0.381818,h,2,p,111,1058,2,0,0,42,107332,110.00016,0.256240839153713,1,f,
475,65,160,160, 59,0.229167,0.381818,x,2,p,111,1060,2,0,0,42,107332,36.66672,0.256240839153713,1,n,
476,67,160,160, 59,0.229167,0.381818,x,2,p,111,1062,2,0,0,42,107332,36.66672,0.256240839153713,1,b,
477,65,160,160, 59,0.229167,0.381818,x,2,p,111,1063,2,0,0,42,107332,36.66672,0.256240839153713,1,b,
478,63,480,480, 59,0.229167,0.190909,q,2,p,112,1064,2,0,0,42,107332,110.00016,0.256240839153713,1,c,
479,72,480,480, 59,0.229167,0.763636,q,2,p,112,1067,2,0,0,42,107332,110.00016,0.256240839153713,1,d,
480,73,480,480, 59,0.229167,0.381818,q,2,p,112,1070,2,0,0,42,107332,110.00016,0.256240839153713,1,c,
481,70,960,480, 59,0.229167,0.381818,h,2,p,113,1073,2,0,0,42,107332,110.00016,0.256240839153713,0.499997818184992,c,
482,61,960,480, 59,0.114583,1.52727,h,2,p,113,1076,2,0,0,42,107332,54.99984,0.128119860506748,1,c,
483,65,160,160, 59,0.229167,0.381818,x,2,p,113,1078,2,0,0,42,107332,36.66672,0.256240839153713,1,n,
484,67,160,160, 64,0.229167,0.609091,x,2,p,113,1080,2,0,0,67,107442,36.66672,0.256240839153713,1,b,
485,65,160,160, 64,0.229167,0.609091,x,2,p,113,1081,2,0,0,67,107442,36.66672,0.256240839153713,1,b,
486,63,960,960, 64,0.229167,0.609091,h,2,p,114,1082,2,0,0,67,107442,220.00032,0.256240839153713,1,c,
487,75,240,240, 64,0.229167,0.304545,e,2,p,114,1085,2,0,0,67,107442,55.00008,0.256240839153713,1,a,
488,74,240,240, 64,0.229167,1.21818,e,2,p,114,1086,2,0,0,67,107442,55.00008,0.256240839153713,1,a,
489,73,160,160, 64,0.229167,1.21818,x,2,p,115,1087,2,0,0,67,107442,36.66672,0.256240839153713,0.609088568598446,t,
490,75,160,160, 64,0.139583,1,x,2,p,115,1089,2,0,0,67,107442,22.33328,0.1560733659366,3.98508414348452,b,
491,73,160,160, 64,0.55625,0.250936,x,2,p,115,1090,2,0,0,67,107442,89,0.621965495814201,1,a,
492,72,240,240, 71,0.55625,1,e,2,p,115,1091,2,0,0,267,107442,133.5,0.621965495814201,0.749064269662921,k,
493,73,240,240, 65,0.416667,8.75,e,2,p,115,1094,2,0,0,875,107709,100.00008,0.465892129877601,1,D,
494,77,240,240, 65,0.416667,8.75,e,2,p,115,1095,2,0,0,875,107709,100.00008,0.465892129877601,2.39999808000154,p,
495,75,240,240, 65,0.416667,4.375,e,2,p,115,1098,2,0,0,875,107709,100.00008,0.465892129877601,1,b,
496,73,960,960, 65,0.416667,4.375,h,2,p,116,1099,2,0,0,875,107709,400.00032,0.465892129877601,2.39999808000154,u,
497,72,480,960, 65,0.416667,4.375,q,2,p,116,1103,2,0,0,875,107709,400.00032,0.465892129877601,2.39999808000154,l,
498,69,240,240, 65,0.416667,13.125,e,2,p,117,1107,2,0,0,875,107709,100.00008,0.465892129877601,1,i,
499,70,240,240, 65,0.416667,13.125,e,2,p,117,1110,2,0,0,875,107709,100.00008,0.465892129877601,1.0949991240007,B,
500,72,240,240, 65,0.45625,3.99543,e,2,p,117,1111,2,0,0,875,107709,109.5,0.510151474094794,1,l,
501,75,240,240, 72,0.45625,0.333333,e,2,p,117,1114,2,0,0,73,107928,109.5,0.510151474094794,1,b,
502,72,960,960, 67,0.304167,0.842466,h,2,p,118,1116,2,0,0,123,108147,292.00032,0.340101355443268,1,w,
503,70,480,480, 62,0.304167,0.955479,q,2,p,118,1120,2,0,0,279,108293,146.00016,0.340101355443268,1,l,
504,70,720,720,60,1,1,c,2,p,119,1123,2,0,0,720,108293,720,1.11814021719407,0.304167,t,
505,68,240,240, 78,0.60625,0.934708,e,2,p,119,1127,2,0,0,272,108293,145.5,0.677872506673904,1,0,
506,68,160,160, 68,0.60625,1.09278,x,2,p,119,1128,2,0,0,106,108584,97,0.677872506673904,1,i,
507,67,160,160, 68,0.166667,4.4625,x,2,p,119,1131,2,0,0,357,108584,26.66672,0.186357075579084,3.03749392501215,b,
508,65,160,160, 68,0.50625,2.96708,x,2,p,119,1132,2,0,0,721,108584,81,0.566058484954497,1.13991703703704,0,
509,65,960,960, 68,0.577083,0.386282,h,2,mp,120,1133,2,0,0,107,108664,553.99968,0.645259710959005,1,n,
510,63,480,960, 76,0.2375,0.912281,q,2,p,120,1137,2,0,0,104,108941,228,0.265558301583591,2.19298105263158,c,
511,79,240,240, 81,0.520833,0.216,e,2,f,121,1141,2,0,0,54,109305,124.99992,0.582364323741838,1.92000122880079,p,
512,77,240,240, 78,1.44792,0.210072,e,2,f,121,1146,2,0,0,146,109662,347.5008,1.61897758327964,1,b,
513,75,240,240, 78,1.44792,0.630216,e,2,f,121,1147,2,0,0,146,109808,347.5008,1.61897758327964,0.630214376484889,n,
514,73,240,240, 73,0.789583,0.725594,e,2,f,121,1151,2,0,0,275,110357,189.49992,0.882864507112744,1.50132411665398,b,
515,71,960,960, 45,1.18542,1.08084,h,2,p,122,1152,2,0,0,615,110357,1138.0032,1.32546577626619,1,#,
516,72,720,720, 47,0.895833,0.609302,c,2,p,122,1157,2,0,0,262,110926,644.99976,1.00166690518961,0.544186248999534,l,
517,73,240,240, 47,1.01458,0.5,e,2,p,123,1162,2,0,0,487,111356,243.4992,1.13444270156076,0.568790041199314,I,
518,82,240,240, 67,0.577083,0.628159,e,2,p,123,1163,2,0,0,348,111566,138.49992,0.645259710959005,5.06859498547003,i,
519,80,240,240, 47,1.90625,2.54098,e,2,p,123,1167,2,0,0,775,112311,457.5,2.13145478902619,0.174317114754098,c,
520,77,240,240, 56,0.332292,1.20063,e,2,p,123,1168,2,0,0,383,112616,79.75008,0.371549049051851,1,p,
521,73,240,240, 47,1.09167,2.45802,e,2,p,123,1171,2,0,0,644,112935,262.0008,1.22064013090425,0.916027737319886,0,
522,73,960,960,60,1,1,h,2,mp,124,1172,2,0,0,960,112935,960,1.11814021719407,1.5875,u,
523,72,480,480,60,1,1,q,2,mp,124,1176,2,0,0,480,113578,480,1.11814021719407,1.09375,l,
524,69,80,80, 62,0.983333,1.1822,y,2,mp,125,1179,2,0,0,279,114246,78.66664,1.09950417419409,1.00211932275231,r,
525,70,80,80, 50,0.985417,0.801268,y,2,mp,125,1181,2,0,0,379,114246,78.83336,1.10183437840673,1.00211382592344,a,
526,69,80,80, 68,0.9875,1.16878,y,2,mp,125,1182,2,0,0,277,114482,79,1.10416346447914,0.966245063291139,a,
527,68,80,80, 54,0.954167,1.41048,y,2,mp,125,1183,2,0,0,323,114719,76.33336,1.06689249661941,1.01310043210465,A,
528,69,80,80, 40,0.966667,0.887931,y,2,mp,125,1184,2,0,0,412,114719,77.33336,1.08086924933434,1,C,
